,cars,demands,labels,locations,megacluster,streetName,streetSide,clusterID
3032,1.076923077,0.692307692,B509101,"[441183.4942, 4648140.027]",0,W BRYN MAWR AVE,N,8
3033,1.0,0.125,B509102,"[441077.8421, 4648160.147]",0,N SPAULDING AVE,E,8
3034,0.888888889,0.333333333,B509103,"[441073.8234, 4648167.842]",0,N SPAULDING AVE,W,8
3035,0.7,0.3,B509104,"[441028.6263, 4648139.754]",0,W BRYN MAWR AVE,N,8
3036,0.6,0.2,B509105,"[440975.8735, 4648156.608]",0,N CHRISTIANA AVE,E,8
3037,0.5,0.1,B509106,"[440971.9447, 4648152.701]",0,N CHRISTIANA AVE,W,8
3038,1.705882353,0.470588235,B509107,"[440920.9116, 4648138.265]",0,W BRYN MAWR AVE,N,8
3039,1.8,0.266666667,B509109,"[440812.8986, 4648137.277]",0,W BRYN MAWR AVE,N,8
3040,0.0,0.0,B509110,"[440771.6607, 4648105.177]",0,N BERNARD ST,E,8
3041,2.0,0.5,B509111,"[440825.7884, 4648133.581]",0,W BRYN MAWR AVE,S,8
3042,1.416666667,0.083333333,B509112,"[440872.6123, 4648109.831]",0,N KIMBALL AVE,W,8
3043,1.785714286,0.857142857,B509113,"[440940.0709, 4648134.624]",0,W BRYN MAWR AVE,S,8
3044,1.083333333,0.416666667,B509114,"[441018.9083, 4648135.744]",0,W BRYN MAWR AVE,S,8
3045,0.363636364,0.272727273,B509115,"[441075.1615, 4648112.2]",0,N SPAULDING AVE,W,8
3046,0.5,0.2,B509116,"[441079.5779, 4648108.388]",0,N SPAULDING AVE,E,8
3047,2.0,0.764705882,B509117,"[441117.2918, 4648136.213]",0,W BRYN MAWR AVE,S,8
3048,0.142857143,0.0,B509118,"[441176.0142, 4648109.368]",0,N SAWYER AVE,W,8
3049,0.142857143,0.142857143,B509119,"[441179.9273, 4648110.999]",0,N SAWYER AVE,E,8
3050,0.777777778,0.222222222,B509120,"[441210.336, 4648136.995]",0,W BRYN MAWR AVE,S,8
3051,1.0625,0.4375,B509121,"[440874.2373, 4648173.0]",0,N KIMBALL AVE,E,8
3052,4.063829787,0.425531915,B510201,"[443710.1121, 4643695.235]",0,W ROSCOE ST,N,13
3053,3.32,0.68,B510202,"[443608.1629, 4643694.824]",0,W ROSCOE ST,N,13
3054,3.64,0.66,B510203,"[443613.3625, 4643691.626]",0,W ROSCOE ST,S,13
3055,3.02,0.68,B510204,"[443699.3588, 4643691.997]",0,W ROSCOE ST,S,13
3085,1.555555556,0.333333333,B515101,"[441233.6416, 4647329.759]",0,W FOSTER AVE,N,0
3086,2.0,0.4,B515102,"[441139.9002, 4647329.199]",0,W FOSTER AVE,N,0
3087,0.7,0.3,B515103,"[441027.9792, 4647327.522]",0,W FOSTER AVE,N,0
3088,0.714285714,0.142857143,B515104,"[440947.2673, 4647326.639]",0,W FOSTER AVE,N,0
3089,0.714285714,0.285714286,B515105,"[440939.6292, 4647320.715]",0,W FOSTER AVE,S,0
3090,0.625,0.0,B515106,"[441026.536, 4647323.449]",0,W FOSTER AVE,S,0
3091,2.875,0.875,B515107,"[441169.4741, 4647325.645]",0,W FOSTER AVE,S,0
3092,3.105263158,0.526315789,B516106,"[440625.4385, 4649596.871]",0,N LINCOLN AVE,W,8
3093,0.111111111,0.0,B516107,"[440716.3947, 4649521.352]",0,N LINCOLN AVE,W,8
3094,0.166666667,0.0,B516108,"[440821.1439, 4649434.485]",0,N LINCOLN AVE,W,8
3095,3.833333333,0.555555556,B516109,"[440956.1006, 4649319.698]",0,N LINCOLN AVE,W,8
3096,1.388888889,0.5,B516110,"[441006.0127, 4649277.06]",0,N LINCOLN AVE,W,8
3105,2.614194299,0.417808036,B518101,"[441972.7571, 4652154.796]",0,W HOWARD ST,S,8
3106,1.0,0.142857143,B519102,"[441330.1601, 4646313.252]",0,W LELAND AVE,S,0
3107,8.093023256,1.162790698,B519104,"[441298.4501, 4646483.413]",0,N KEDZIE AVE,E,0
3108,2.642857143,0.428571429,B519106,"[441297.8646, 4646614.231]",0,N KEDZIE AVE,E,0
3109,2.782608696,0.782608696,B519108,"[441295.0246, 4646552.972]",0,N KEDZIE AVE,W,0
3110,6.733333333,1.433333333,B519110,"[441295.5647, 4646470.482]",0,N KEDZIE AVE,W,0
3111,0.9375,0.1875,B519112,"[441276.5058, 4646316.02]",0,W LELAND AVE,N,0
3112,0.307692308,0.076923077,B519113,"[441275.3139, 4646312.984]",0,W LELAND AVE,S,0
3113,0.666666667,0.066666667,B519114,"[441300.5532, 4646267.436]",0,N KEDZIE AVE,W,0
3114,0.380952381,0.142857143,B519115,"[441302.8215, 4646286.295]",0,N KEDZIE AVE,E,0
3115,1.904761905,0.333333333,B520101,"[441640.8815, 4645710.557]",0,W MONTROSE AVE,N,0
3116,1.285714286,0.285714286,B520102,"[441572.8066, 4645710.508]",0,W MONTROSE AVE,N,0
3117,3.625,0.625,B520103,"[441461.7722, 4645710.26]",0,W MONTROSE AVE,N,0
3118,1.695652174,0.347826087,B520104,"[441377.6946, 4645710.455]",0,W MONTROSE AVE,N,0
3119,1.333333333,0.407407407,B520105,"[441247.0639, 4645712.642]",0,W MONTROSE AVE,N,0
3120,3.257142857,0.657142857,B520106,"[441159.0259, 4645711.157]",0,W MONTROSE AVE,N,0
3121,1.923076923,0.461538462,B520107,"[441065.9921, 4645710.267]",0,W MONTROSE AVE,N,0
3122,1.933333333,0.7,B520108,"[440957.7939, 4645710.28]",0,W MONTROSE AVE,N,0
3123,1.708333333,0.333333333,B520109,"[440905.0881, 4645727.384]",0,N KIMBALL AVE,E,0
3124,1.481481481,0.518518519,B520110,"[440979.1651, 4645707.334]",0,W MONTROSE AVE,S,0
3125,2.04,0.68,B520111,"[441061.9108, 4645707.311]",0,W MONTROSE AVE,S,0
3126,2.966666667,0.666666667,B520112,"[441161.7783, 4645707.978]",0,W MONTROSE AVE,S,0
3127,1.230769231,0.384615385,B520113,"[441242.1464, 4645709.36]",0,W MONTROSE AVE,S,0
3128,1.25,0.25,B520114,"[441386.1173, 4645707.562]",0,W MONTROSE AVE,S,0
3129,2.833333333,0.5,B520115,"[441451.8541, 4645707.075]",0,W MONTROSE AVE,S,0
3130,2.0,0.19047619,B520116,"[441578.3379, 4645707.417]",0,W MONTROSE AVE,S,0
3131,1.5,0.35,B520117,"[441660.8068, 4645707.514]",0,W MONTROSE AVE,S,0
3132,0.421052632,0.263157895,B520126,"[440903.4896, 4645675.52]",0,N KIMBALL AVE,W,0
3133,0.421052632,0.052631579,B520127,"[440902.2879, 4645724.805]",0,N KIMBALL AVE,W,0
3134,1.333333333,0.466666667,B521101,"[442621.897, 4647623.304]",0,N LINCOLN AVE,E,19
3135,5.565217391,1.47826087,B521103,"[442612.6579, 4647799.888]",0,N LINCOLN AVE,E,8
3136,0.5,0.071428571,B521105,"[442446.8987, 4648110.126]",0,N LINCOLN AVE,W,8
3137,1.823529412,0.470588235,B521106,"[442615.2437, 4647693.652]",0,N LINCOLN AVE,W,19
3138,0.928571429,0.285714286,B521107,"[442619.4509, 4647609.431]",0,N LINCOLN AVE,W,19
3139,0.214285714,0.214285714,B521108,"[442365.9443, 4648135.744]",0,W BRYN MAWR AVE,S,8
3140,2.384615385,0.923076923,B521109,"[442602.8438, 4647973.926]",0,N LINCOLN AVE,E,8
3141,9.142857143,0.914285714,B522101,"[443213.5048, 4645969.034]",0,N LINCOLN AVE,E,19
3142,2.157894737,0.184210526,B522103,"[443412.0057, 4645565.67]",0,N LINCOLN AVE,E,19
3143,1.65,0.2,B522104,"[443364.7821, 4645657.787]",0,N LINCOLN AVE,E,19
3144,6.605263158,0.763157895,B522105,"[443399.5359, 4645583.819]",0,N LINCOLN AVE,W,19
3145,3.0,0.371428571,B522107,"[443163.3304, 4646066.819]",0,N LINCOLN AVE,W,19
3146,5.5,0.944444444,B522108,"[443201.1495, 4645987.458]",0,N LINCOLN AVE,W,19
3147,1.75,0.75,B523101,"[442923.849, 4641668.426]",0,W FULLERTON AVE,N,26
3148,1.8,0.4,B523102,"[442835.5482, 4641667.916]",0,W FULLERTON AVE,N,26
3149,3.4,1.0,B524101,"[439529.6031, 4646506.619]",0,W LAWRENCE AVE,N,0
3150,1.214285714,0.214285714,B524102,"[439400.741, 4646506.001]",0,W LAWRENCE AVE,N,0
3151,0.230769231,0.153846154,B525101,"[442087.9744, 4644908.931]",0,W IRVING PARK RD,N,0
3152,0.333333333,0.2,B525102,"[441964.6473, 4644908.941]",0,W IRVING PARK RD,N,0
3153,2.411764706,1.176470588,B525103,"[441897.8969, 4644908.711]",0,W IRVING PARK RD,N,0
3154,1.384615385,0.538461538,B525104,"[441681.8211, 4644909.984]",0,W IRVING PARK RD,N,0
3155,1.214285714,0.357142857,B525105,"[441671.7599, 4644896.169]",0,W IRVING PARK RD,S,0
3156,1.2,0.4,B525106,"[441787.7537, 4644896.546]",0,W IRVING PARK RD,S,0
3157,2.2,0.75,B525107,"[441880.9513, 4644895.838]",0,W IRVING PARK RD,S,0
3158,0.066666667,0.0,B525108,"[441969.3698, 4644895.115]",0,W IRVING PARK RD,S,0
3159,0.066666667,0.0,B525109,"[442081.3661, 4644895.917]",0,W IRVING PARK RD,S,0
3209,3.777777778,0.444444444,B535701,"[447546.5622, 4633176.126]",0,S WENTWORTH AVE,E,6
3210,8.0,0.555555556,B535702,"[447541.2756, 4633304.964]",0,S WENTWORTH AVE,E,6
3211,4.526315789,0.210526316,B535703,"[447540.6749, 4633358.708]",0,S WENTWORTH AVE,E,6
3212,10.83333333,1.222222222,B535704,"[447538.7032, 4633518.54]",0,S WENTWORTH AVE,E,6
3213,3.421052632,0.210526316,B535705,"[447535.4887, 4633504.639]",0,S WENTWORTH AVE,W,6
3214,6.0,0.571428571,B535706,"[447537.5606, 4633353.699]",0,S WENTWORTH AVE,W,6
3215,3.5,0.166666667,B535707,"[447538.4874, 4633290.575]",0,S WENTWORTH AVE,W,6
3216,5.3,0.7,B535708,"[447539.3518, 4633181.059]",0,S WENTWORTH AVE,W,6
3217,1.473684211,0.263157895,B535709,"[447494.2942, 4633217.899]",0,W 24TH ST,S,6
3218,10.31818182,0.954545455,B535711,"[447464.1093, 4633640.466]",0,W CERMAK RD,N,6
3219,9.913043478,1.52173913,B535713,"[447462.3071, 4633621.206]",0,W CERMAK RD,S,6
3220,2.05,0.25,B535715,"[447512.5317, 4633557.941]",0,W 22ND PL,N,6
3221,2.15,0.25,B535716,"[447509.5179, 4633554.848]",0,W 22ND PL,S,6
3222,2.904761905,0.285714286,B535717,"[447515.1766, 4633426.385]",0,W 23RD ST,N,6
3223,1.952380952,0.19047619,B535718,"[447512.6089, 4633423.445]",0,W 23RD ST,S,6
3224,1.238095238,0.142857143,B535719,"[447506.0448, 4633477.66]",0,W ALEXANDER ST,N,6
3225,0.666666667,0.095238095,B535720,"[447509.2766, 4633474.616]",0,W ALEXANDER ST,S,6
3226,1.55,0.25,B535721,"[447510.362, 4633321.693]",0,W 23RD PL,N,6
3227,1.1,0.1,B535722,"[447515.7375, 4633318.432]",0,W 23RD PL,S,6
3228,1.1,0.2,B535723,"[447405.3928, 4633217.243]",0,W 24TH ST,S,6
3229,2.238095238,0.238095238,B535724,"[447535.0978, 4633574.575]",0,S WENTWORTH AVE,W,6
3230,1.142857143,0.095238095,B535725,"[447535.9663, 4633453.356]",0,S WENTWORTH AVE,W,6
3231,9.438095238,1.057142857,B538301,"[444488.4794, 4635281.787]",0,S PAULINA ST,E,12
3232,6.205882353,0.852941176,B538303,"[444483.3503, 4635444.835]",0,S PAULINA ST,W,12
3233,8.426751592,1.171974522,B539301,"[444386.8736, 4635269.55]",0,S HERMITAGE AVE,E,12
3234,8.246666667,1.246666667,B539304,"[444382.7275, 4635330.074]",0,S HERMITAGE AVE,W,12
3235,5.983695652,1.516304348,B541301,"[443950.1848, 4635957.746]",0,W OGDEN AVE,S,12
3236,2.453125,0.484375,B541303,"[444044.4201, 4636060.011]",0,W OGDEN AVE,S,12
3237,2.118644068,0.338983051,B541304,"[444067.8939, 4636044.636]",0,S WOLCOTT AVE,W,12
3238,2.826666667,0.493333333,B541305,"[444070.6712, 4636051.157]",0,S WOLCOTT AVE,E,12
3239,1.454545455,0.045454545,B541306,"[444087.9756, 4636107.624]",0,W OGDEN AVE,S,12
3240,4.614285714,0.7,B541307,"[444043.5637, 4636064.343]",0,W OGDEN AVE,N,12
3241,7.636363636,1.878787879,B541308,"[443920.2396, 4635928.542]",0,W OGDEN AVE,N,12
3242,1.53125,0.5,B544101,"[433291.6382, 4647951.852]",0,W HIGGINS AVE,N,27
3243,0.741935484,0.258064516,B544102,"[433208.3646, 4647975.938]",0,W HIGGINS AVE,N,27
3244,0.214285714,0.0,B544103,"[433207.8359, 4647972.843]",0,W HIGGINS AVE,S,27
3245,1.225806452,0.35483871,B544104,"[433280.6375, 4647951.79]",0,W HIGGINS AVE,S,27
3291,2.379310345,0.793103448,B549301,"[443430.1672, 4635460.993]",0,W TAYLOR ST,N,12
3292,3.75,1.3125,B549302,"[443345.0685, 4635459.95]",0,W TAYLOR ST,N,12
3293,2.470588235,0.882352941,B549303,"[443208.0466, 4635458.88]",0,W TAYLOR ST,N,12
3294,1.896551724,0.620689655,B549304,"[443210.0781, 4635455.426]",0,W TAYLOR ST,S,12
3295,4.727272727,1.954545455,B549305,"[443334.1359, 4635456.822]",0,W TAYLOR ST,S,12
3296,2.821428571,1.107142857,B549307,"[443117.0424, 4635457.055]",0,W TAYLOR ST,N,12
3297,1.931034483,0.75862069,B549308,"[443127.2598, 4635454.257]",0,W TAYLOR ST,S,12
3298,9.5,0.708333333,B555701,"[447478.2412, 4633743.287]",0,S ARCHER AVE,E,6
3299,0.35,0.0,B555703,"[447546.9074, 4633785.533]",0,S ARCHER AVE,E,6
3300,4.0,0.307692308,B555704,"[447552.8047, 4633885.505]",0,S WENTWORTH AVE,E,6
3301,4.269230769,0.5,B555705,"[447552.6657, 4633867.286]",0,S WENTWORTH AVE,W,6
3302,12.32258065,1.064516129,B555706,"[447459.3633, 4633735.385]",0,S ARCHER AVE,W,6
3303,1.6,0.35,B555709,"[446250.3429, 4632961.691]",0,S ARCHER AVE,E,20
3304,0.363636364,0.090909091,B555710,"[446332.162, 4632931.356]",0,S HALSTED ST,W,20
3305,0.681818182,0.318181818,B555711,"[446335.1746, 4632944.992]",0,S HALSTED ST,E,20
3306,25.97368421,2.342105263,B556701,"[447387.8562, 4633690.891]",0,S ARCHER AVE,W,6
3307,13.84375,1.125,B556704,"[447530.1916, 4633779.125]",0,S ARCHER AVE,W,6
3308,7.703703704,0.814814815,B556705,"[447552.9417, 4633820.857]",0,S WENTWORTH SERVICE DR,W,6
3309,3.964285714,0.285714286,B557701,"[447276.0876, 4633679.938]",0,S PRINCETON AVE,E,6
3310,3.444444444,0.296296296,B557702,"[447234.4412, 4633745.01]",0,S PRINCETON AVE,E,6
3311,2.964285714,0.107142857,B557703,"[447261.0433, 4633697.115]",0,S PRINCETON AVE,W,6
3312,16.21875,1.75,B557705,"[447417.2517, 4633814.31]",0,S CHINA PL,E,6
3313,2.307692308,0.115384615,B557708,"[447473.7267, 4633884.605]",0,S WELLS ST,E,6
3314,2.62962963,0.222222222,B557709,"[447233.1538, 4633822.612]",0,S TAN CT,E,6
3315,0.826086957,0.15942029,B601701,"[447940.7992, 4633980.492]",0,S STATE ST,W,6
3316,0.081967213,0.016393443,B601703,"[447931.2137, 4634355.689]",0,S STATE ST,W,6
3317,0.955223881,0.134328358,B601705,"[447881.1357, 4633914.892]",0,W CULLERTON ST,N,6
3318,1.547945205,0.315068493,B601706,"[447914.2821, 4633915.194]",0,W CULLERTON ST,S,6
3319,3.328767123,0.356164384,B601707,"[447942.0806, 4633883.629]",0,S STATE ST,W,6
3320,0.0,0.0,B602701,"[447950.4646, 4633374.898]",0,S STATE ST,E,6
3321,2.111111111,0.291666667,B602703,"[447946.5652, 4633716.815]",0,S STATE ST,E,6
3322,0.902777778,0.125,B602704,"[447967.9102, 4633781.997]",0,E 21ST ST,S,6
3323,0.880597015,0.089552239,B602705,"[447945.2275, 4633855.213]",0,S STATE ST,E,6
3324,1.8,0.523076923,B602708,"[447943.7099, 4633979.972]",0,S STATE ST,E,6
3325,0.238095238,0.031746032,B602709,"[447950.0961, 4634064.463]",0,S STATE ST,E,6
3326,0.175438596,0.01754386,B602711,"[447947.2804, 4634214.475]",0,S STATE ST,E,6
3327,0.298507463,0.014925373,B602712,"[447978.1616, 4634440.458]",0,E 16TH ST,S,6
3328,0.507936508,0.047619048,B602713,"[447979.5696, 4634443.442]",0,E 16TH ST,N,6
3329,0.676923077,0.123076923,B603701,"[448123.5942, 4634445.729]",0,E 16TH ST,N,6
3330,1.951612903,0.451612903,B603702,"[448071.341, 4634378.988]",0,S WABASH AVE,W,6
3331,1.133333333,0.233333333,B603704,"[448072.9394, 4634080.254]",0,S WABASH AVE,W,6
3332,0.650793651,0.111111111,B603706,"[448032.9903, 4633918.734]",0,E CULLERTON ST,N,6
3333,0.606557377,0.098360656,B603708,"[448074.671, 4633867.9]",0,S WABASH AVE,W,6
3334,0.704918033,0.180327869,B603709,"[448047.4674, 4633785.405]",0,E 21ST ST,N,6
3335,0.233333333,0.016666667,B603710,"[448076.4462, 4633717.083]",0,S WABASH AVE,W,6
3336,0.181818182,0.03030303,B603711,"[448112.1474, 4634442.687]",0,E 16TH ST,S,6
3337,0.28125,0.046875,B603713,"[448018.0689, 4633782.206]",0,E 21ST ST,S,6
3338,0.389830508,0.050847458,B603714,"[448029.842, 4633915.812]",0,E CULLERTON ST,S,6
3339,0.350877193,0.01754386,B604701,"[448079.3357, 4633735.866]",0,S WABASH AVE,E,6
3340,0.118644068,0.050847458,B604702,"[448103.4508, 4633782.743]",0,E 21ST ST,S,6
3341,0.293103448,0.155172414,B604703,"[448108.6189, 4633785.805]",0,E 21ST ST,N,6
3342,0.793650794,0.158730159,B604704,"[448077.8011, 4633843.366]",0,S WABASH AVE,E,6
3343,0.131147541,0.0,B604706,"[448131.9648, 4633916.834]",0,E CULLERTON ST,S,6
3344,1.953125,0.5,B604707,"[448076.8663, 4633979.742]",0,S WABASH AVE,E,6
3345,2.363636364,0.545454545,B605101,"[444519.7276, 4648295.625]",0,N ASHLAND AVE,E,4
3346,0.0,0.0,B605102,"[444507.3255, 4648471.384]",0,N ASHLAND AVE,W,4
3347,0.125,0.0,B605103,"[444504.6827, 4648382.079]",0,N ASHLAND AVE,W,4
3348,9.949367089,1.582278481,B606301,"[446136.7628, 4639999.082]",0,N DAYTON ST,E,2
3349,2.614194299,0.417808036,B607602,"[448824.7322, 4615028.814]",0,E 115TH ST,S,23
3350,2.614194299,0.417808036,B607603,"[448917.3835, 4615029.847]",0,E 115TH ST,S,23
3351,2.614194299,0.417808036,B607604,"[448921.7265, 4615032.317]",0,E 115TH ST,N,23
3352,2.614194299,0.417808036,B607605,"[448831.3617, 4615031.071]",0,E 115TH ST,N,23
3353,2.614194299,0.417808036,B607606,"[448720.6331, 4615030.64]",0,E 115TH ST,N,23
3354,4.545454545,1.272727273,B608101,"[446053.6382, 4645743.759]",0,W MONTROSE AVE,N,4
3355,5.53125,0.703125,B609201,"[445777.1804, 4643465.39]",0,N SHEFFIELD AVE,E,13
3356,1.656716418,0.253731343,B609203,"[445812.6173, 4643512.691]",0,W SCHOOL ST,S,13
3357,1.19047619,0.26984127,B609206,"[445750.9382, 4643719.62]",0,W ROSCOE ST,N,13
3358,0.875,0.03125,B609207,"[445748.802, 4643716.48]",0,W ROSCOE ST,S,13
3359,1.853333333,0.306666667,B609208,"[445772.3662, 4643577.573]",0,N SHEFFIELD AVE,W,13
3360,1.369230769,0.246153846,B609210,"[445754.1009, 4643514.966]",0,W SCHOOL ST,N,13
3361,1.454545455,0.181818182,B609211,"[445761.9704, 4643511.915]",0,W SCHOOL ST,S,13
3362,4.016666667,0.75,B609212,"[445775.741, 4643364.217]",0,N SHEFFIELD AVE,W,13
3363,1.023809524,0.071428571,B609213,"[445876.4935, 4643345.671]",0,N WILTON AVE,W,13
3364,0.836734694,0.102040816,B609214,"[445879.6857, 4643341.383]",0,N WILTON AVE,E,13
3365,0.848484848,0.151515152,B609215,"[445773.34, 4643683.342]",0,N SHEFFIELD AVE,E,13
3366,0.552238806,0.164179104,B609216,"[445814.0303, 4643515.782]",0,W SCHOOL ST,N,13
3367,1.444444444,0.583333333,B610401,"[446791.954, 4639447.305]",0,N CLYBOURN AVE,E,2
3369,2.454545455,0.454545455,B612601,"[442812.5517, 4630429.536]",0,S ARCHER AVE,W,1
3370,3.777777778,1.333333333,B612604,"[442434.3442, 4630124.219]",0,S ARCHER AVE,W,1
3371,0.5,0.125,B613601,"[442348.1394, 4630049.399]",0,S ARCHER AVE,E,1
3372,1.2,0.5,B613602,"[442445.7849, 4630127.179]",0,S ARCHER AVE,E,1
3373,1.0,0.555555556,B613603,"[442534.5213, 4630198.428]",0,S ARCHER AVE,E,1
3374,0.0,0.0,B613604,"[442645.5768, 4630289.139]",0,S ARCHER AVE,E,1
3375,3.333333333,1.111111111,B613605,"[442857.6937, 4630461.377]",0,S ARCHER AVE,E,1
3376,1.0,0.0,B613607,"[442940.7073, 4630528.402]",0,S ARCHER AVE,E,1
3377,1.538461538,0.153846154,B615705,"[448012.9142, 4631202.145]",0,E 35TH ST,N,20
3378,2.608695652,0.652173913,B615706,"[448128.0506, 4631205.29]",0,E 35TH ST,S,20
3379,2.304347826,0.956521739,B615709,"[448273.48, 4631203.125]",0,E 35TH ST,S,20
3380,3.4,0.7,B615710,"[448319.3985, 4631205.178]",0,E 35TH ST,N,20
3381,5.0,3.0,B616601,"[447825.7455, 4628284.28]",0,S FEDERAL ST,W,14
3382,2.614194299,0.417808036,B616603,"[447826.532, 4628163.175]",0,S FEDERAL ST,W,14
3383,2.614194299,0.417808036,B616605,"[447830.031, 4627894.916]",0,S FEDERAL ST,W,14
3384,2.614194299,0.417808036,B616607,"[447833.9268, 4627856.147]",0,S FEDERAL ST,E,14
3385,2.614194299,0.417808036,B616609,"[447829.1134, 4628196.289]",0,S FEDERAL ST,E,14
3386,2.614194299,0.417808036,B616611,"[447828.5846, 4628337.316]",0,S FEDERAL ST,E,14
3393,2.035087719,0.50877193,B622701,"[444288.5793, 4635029.898]",0,S WOOD ST,E,12
3394,2.0,0.0,B622702,"[444289.7543, 4634948.553]",0,S WOOD ST,E,12
3395,2.614194299,0.417808036,B622704,"[444292.7587, 4634734.83]",0,S WOOD ST,E,12
3396,2.614194299,0.417808036,B622705,"[444293.6124, 4634671.934]",0,S WOOD ST,E,12
3397,2.614194299,0.417808036,B622708,"[444287.2654, 4634888.402]",0,S WOOD ST,W,12
3398,1.064516129,0.35483871,B622711,"[444284.8718, 4635159.375]",0,S WOOD ST,W,12
3399,2.614194299,0.417808036,B623701,"[444084.5877, 4635062.331]",0,S WOLCOTT AVE,E,12
3400,2.614194299,0.417808036,B623702,"[444085.9609, 4634964.672]",0,S WOLCOTT AVE,E,12
3401,2.614194299,0.417808036,B623704,"[444084.0146, 4634879.116]",0,S WOLCOTT AVE,W,12
3402,2.5,0.125,B624701,"[444493.4735, 4634936.993]",0,S PAULINA ST,E,12
3403,2.614194299,0.417808036,B624705,"[444497.5269, 4634577.972]",0,S PAULINA ST,E,12
3404,1.0,1.0,B626703,"[444442.0375, 4634909.644]",0,W HASTINGS ST,N,12
3405,2.614194299,0.417808036,B626705,"[444212.9068, 4634905.557]",0,W HASTINGS ST,N,12
3406,2.614194299,0.417808036,B626711,"[444129.5446, 4634901.512]",0,W HASTINGS ST,S,12
3407,0.5,0.5,B626713,"[444375.8486, 4634905.241]",0,W HASTINGS ST,S,12
3408,2.614194299,0.417808036,B627705,"[444152.7147, 4634803.025]",0,W 14TH ST,N,12
3409,0.0,0.0,B627707,"[444008.3419, 4634801.134]",0,W 14TH ST,N,12
3410,1.681818182,0.727272727,B628701,"[444220.4403, 4635107.15]",0,W WASHBURNE AVE,N,12
3411,1.296296296,0.407407407,B628708,"[444143.4122, 4635103.408]",0,W WASHBURNE AVE,S,12
3412,2.614194299,0.417808036,B629707,"[444553.4158, 4634605.651]",0,W 15TH ST,S,12
3413,0.4,0.3,B630701,"[444595.0429, 4635011.006]",0,W 13TH ST,N,12
3414,2.614194299,0.417808036,B630704,"[444122.8936, 4635005.085]",0,W 13TH ST,N,12
3415,2.614194299,0.417808036,B630709,"[444118.0995, 4635002.104]",0,W 13TH ST,S,12
3416,0.75,0.5,B630712,"[444330.8799, 4635005.025]",0,W 13TH ST,S,12
3432,3.0,2.0,B636601,"[448678.1653, 4628795.939]",0,E 47TH ST,N,14
3433,2.533333333,1.466666667,B636602,"[448579.5597, 4628794.207]",0,E 47TH ST,N,14
3434,3.714285714,2.0,B636603,"[448461.8526, 4628793.113]",0,E 47TH ST,N,14
3435,3.0,1.777777778,B636604,"[448343.9205, 4628791.691]",0,E 47TH ST,N,14
3436,1.727272727,1.181818182,B636605,"[448317.8278, 4628788.272]",0,E 47TH ST,S,14
3437,3.153846154,2.153846154,B636606,"[448479.4913, 4628790.433]",0,E 47TH ST,S,14
3438,1.857142857,1.428571429,B636607,"[448617.7532, 4628791.657]",0,E 47TH ST,S,14
3439,2.454545455,1.090909091,B636608,"[448693.6875, 4628793.385]",0,E 47TH ST,S,14
3440,3.035714286,0.285714286,B637301,"[445441.599, 4635487.663]",0,W TAYLOR ST,N,12
3441,1.72,0.08,B637302,"[445343.8109, 4635486.361]",0,W TAYLOR ST,N,12
3442,2.285714286,0.285714286,B637303,"[445361.9302, 4635483.395]",0,W TAYLOR ST,S,12
3443,2.148148148,0.185185185,B637304,"[445439.9046, 4635484.35]",0,W TAYLOR ST,S,12
3446,0.328358209,0.044776119,B638404,"[446269.855, 4638187.654]",0,N HALSTED ST,W,16
3447,0.769230769,0.107692308,B638405,"[446268.6921, 4638247.352]",0,N HALSTED ST,W,16
3448,2.614194299,0.417808036,B638407,"[446252.6156, 4638873.382]",0,N HALSTED ST,W,16
3449,2.614194299,0.417808036,B638408,"[446251.0471, 4638953.027]",0,N HALSTED ST,W,16
3450,2.614194299,0.417808036,B638409,"[446242.9152, 4639349.14]",0,N HALSTED ST,W,16
3451,1.666666667,0.333333333,B638410,"[446241.7469, 4639481.586]",0,N HALSTED ST,W,2
3452,2.25,0.25,B638412,"[446239.0256, 4639666.127]",0,N HALSTED ST,W,2
3453,7.75,1.0,B638413,"[446237.8807, 4639808.983]",0,N HALSTED ST,W,2
3454,4.5,0.25,B638415,"[446236.2208, 4639935.274]",0,N HALSTED ST,W,2
3455,2.5,0.166666667,B638418,"[446242.9039, 4639619.995]",0,N HALSTED ST,E,2
3456,0.0,0.0,B638420,"[446244.1709, 4639552.106]",0,N HALSTED ST,E,2
3457,2.614194299,0.417808036,B638422,"[446255.3327, 4638894.42]",0,N HALSTED ST,E,16
3458,2.614194299,0.417808036,B638424,"[446257.6966, 4638831.78]",0,N HALSTED ST,E,16
3459,0.015625,0.0,B638428,"[446270.9747, 4638306.526]",0,N HALSTED ST,E,16
3460,0.112903226,0.016129032,B638430,"[446273.1012, 4638190.29]",0,N HALSTED ST,E,16
3463,3.962025316,1.227848101,B639701,"[447966.3939, 4631160.645]",0,S STATE ST,W,20
3464,0.941176471,0.323529412,B639702,"[447967.1324, 4631058.552]",0,S STATE ST,W,20
